,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,long,lat
35,snow-station-buena-park,"['shavedice', 'coffee', 'juicebars']","{'latitude': 33.884862, 'longitude': -117.9949225}",(714) 228-9922,894.4437507802996,34ZUQ9LkDX99dIODBOi17w,https://s3-media4.fl.yelpcdn.com/bphoto/cL2SDYjjmJGFkZzdq03Asg/o.jpg,False,"{'address1': '5238 Beach Blvd', 'address2': None, 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['5238 Beach Blvd', 'Buena Park, CA 90621']}",Snow Station,17142289922.0,$,4.0,226,[],https://www.yelp.com/biz/snow-station-buena-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9949225,33.884862
36,its-boba-time-buena-park,"['shavedice', 'coffee']","{'latitude': 33.8841649502192, 'longitude': -117.994238571399}",(714) 522-2622,950.7483635472316,q7f53U6x81XaqU1P6h8eRA,https://s3-media2.fl.yelpcdn.com/bphoto/7-rDZ291mLEYzm8FAW0aig/o.jpg,False,"{'address1': '5260 Beach Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['5260 Beach Blvd', 'Ste A', 'Buena Park, CA 90621']}",It's Boba Time,17145222622.0,$,3.0,599,[],https://www.yelp.com/biz/its-boba-time-buena-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.994238571399,33.8841649502192
37,mcdonalds-buena-park-4,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.874405, 'longitude': -117.997846303076}",(714) 523-3542,1669.4270934506956,RW0MH37ksCE6UuN1enaIgQ,https://s3-media3.fl.yelpcdn.com/bphoto/4mvz3k-686r2j_Z61F2TxA/o.jpg,False,"{'address1': '5900 Beach Blvd', 'address2': '', 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['5900 Beach Blvd', 'Buena Park, CA 90621']}",McDonald's,17145233542.0,$,1.5,103,[],https://www.yelp.com/biz/mcdonalds-buena-park-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.997846303076,33.874405
38,boba-time-buena-park,"['desserts', 'coffee', 'bubbletea']","{'latitude': 33.8841649502192, 'longitude': -117.994238571399}",,950.7483635472316,ipYF1q2UN2-NAT1Sn6NPsQ,https://s3-media1.fl.yelpcdn.com/bphoto/UgEiO6QdNZrkDyBVHuaRlw/o.jpg,False,"{'address1': '5337 Humboldt Dr', 'address2': '', 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['5337 Humboldt Dr', 'Buena Park, CA 90621']}",Boba Time,,$,2.5,36,[],https://www.yelp.com/biz/boba-time-buena-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.994238571399,33.8841649502192
39,enchanted-coffee-bar-la-mirada-2,['coffee'],"{'latitude': 33.9096067234553, 'longitude': -117.977011022891}",(562) 902-1982,1652.7779045500415,GEweJ6tgixymIDocD3Fzmw,https://s3-media4.fl.yelpcdn.com/bphoto/flOGpbzTZ9pVKsqEPYuqYg/o.jpg,False,"{'address1': '13391 S Beach Blvd', 'address2': 'Ste A', 'address3': None, 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['13391 S Beach Blvd', 'Ste A', 'La Mirada, CA 90638']}",Enchanted Coffee Bar,15629021982.0,$$,4.5,130,[],https://www.yelp.com/biz/enchanted-coffee-bar-la-mirada-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.977011022891,33.9096067234553
40,home-style-donuts-la-mirada,"['donuts', 'bakeries', 'coffee']","{'latitude': 33.8970406, 'longitude': -117.9864944}",(714) 739-1833,916.467116470968,2YdmKCqNmdo0O8czMKgbYQ,https://s3-media2.fl.yelpcdn.com/bphoto/z0wMUtXo_8Y5_6SYTY69EQ/o.jpg,False,"{'address1': '14798 Beach Blvd', 'address2': '', 'address3': '', 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['14798 Beach Blvd', 'La Mirada, CA 90638']}",Home Style Donuts,17147391833.0,$,4.0,27,[],https://www.yelp.com/biz/home-style-donuts-la-mirada?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9864944,33.8970406
41,cafe-java-bru-buena-park,"['coffee', 'icecream', 'juicebars']","{'latitude': 33.8952374, 'longitude': -117.987748}",(714) 670-1571,755.810688894083,FIo7vP9-azNaVQxxBLVeOw,https://s3-media4.fl.yelpcdn.com/bphoto/8XsVB8Wc9aGiYU1Z6-2ILg/o.jpg,False,"{'address1': '4560 Beach Blvd', 'address2': 'Ste C', 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['4560 Beach Blvd', 'Ste C', 'Buena Park, CA 90621']}",Cafe Java Bru,17146701571.0,$,3.5,96,[],https://www.yelp.com/biz/cafe-java-bru-buena-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.987748,33.8952374
42,boba-ya-la-mirada,"['coffee', 'bubbletea', 'shavedice']","{'latitude': 33.8976602, 'longitude': -117.9860838}",(714) 562-9999,1012.1589455066156,5Eie_Ur15XLkEvddv9vnXw,https://s3-media2.fl.yelpcdn.com/bphoto/IcQY3SZQ_BB4WSFSAhSCHA/o.jpg,False,"{'address1': '14748 Beach Blvd', 'address2': '', 'address3': '', 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['14748 Beach Blvd', 'La Mirada, CA 90638']}",Boba Ya,17145629999.0,$,3.5,154,[],https://www.yelp.com/biz/boba-ya-la-mirada?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9860838,33.8976602
43,tous-les-jours-fullerton,"['bakeries', 'coffee', 'desserts']","{'latitude': 33.8789971777246, 'longitude': -117.964416286785}",(714) 519-3455,1488.4833306548426,iNTDa6dj8tzEk3PPano0sA,https://s3-media4.fl.yelpcdn.com/bphoto/8zrMuhdzmijo9MCOcYKzAQ/o.jpg,False,"{'address1': '1993 W Malvern Ave', 'address2': 'Ate A', 'address3': None, 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1993 W Malvern Ave', 'Ate A', 'Fullerton, CA 92833']}",Tous Les Jours,17145193455.0,,3.5,26,[],https://www.yelp.com/biz/tous-les-jours-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.964416286785,33.8789971777246
44,starbucks-fullerton-20,['coffee'],"{'latitude': 33.877737, 'longitude': -117.963456}",(714) 447-0767,1651.8306236645587,y8Qy6kpug8aBfba_izXvYg,https://s3-media3.fl.yelpcdn.com/bphoto/15h0y8OZjfdHf-7CSFUPTQ/o.jpg,False,"{'address1': '1951 W Malvern', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1951 W Malvern', 'Fullerton, CA 92833']}",Starbucks,17144470767.0,$,3.0,121,[],https://www.yelp.com/biz/starbucks-fullerton-20?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.963456,33.877737
45,starbucks-fullerton-10,['coffee'],"{'latitude': 33.878498, 'longitude': -117.966007}",(714) 992-6099,1436.9549943349307,m9Sfeutn5jVGAnDaEsTWoQ,https://s3-media3.fl.yelpcdn.com/bphoto/u57IOBhyl5Z601schv9lVQ/o.jpg,False,"{'address1': '2291 West Malvern Ave', 'address2': '', 'address3': 'Albertsons', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['2291 West Malvern Ave', 'Albertsons', 'Fullerton, CA 92833']}",Starbucks,17149926099.0,$,3.5,11,[],https://www.yelp.com/biz/starbucks-fullerton-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.966007,33.878498
46,mcdonalds-fullerton,"['burgers', 'hotdogs', 'coffee']","{'latitude': 33.8775284157979, 'longitude': -117.961986064911}",(714) 680-6830,1761.5221589635728,o_CJaWxXdHo2T3ccSxUlNQ,https://s3-media1.fl.yelpcdn.com/bphoto/XXWO1wClV53luMQ1cyDb0g/o.jpg,False,"{'address1': '1891 W Malvern Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1891 W Malvern Ave', 'Fullerton, CA 92833']}",McDonald's,17146806830.0,$,2.0,130,[],https://www.yelp.com/biz/mcdonalds-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.961986064911,33.8775284157979
47,starbucks-fullerton-22,['coffee'],"{'latitude': 33.877434, 'longitude': -117.96343}",(714) 278-1024,1678.7077997978104,I8_it7AgQ93cGtAnzDyvSw,https://s3-media1.fl.yelpcdn.com/bphoto/1phDL4jBLaRPatK6BpC_vg/o.jpg,False,"{'address1': '1893 W Malvern Ave', 'address2': '', 'address3': 'Target', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1893 W Malvern Ave', 'Target', 'Fullerton, CA 92833']}",Starbucks,17142781024.0,$,1.5,20,[],https://www.yelp.com/biz/starbucks-fullerton-22?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.96343,33.877434
48,kimmies-coffee-cup-fullerton-2,"['coffee', 'breakfast_brunch', 'tradamerican']","{'latitude': 33.87041, 'longitude': -117.95107}",(714) 449-1580,2273.3924840205123,JBzyhubaHzeA3odlv4YaxQ,https://s3-media4.fl.yelpcdn.com/bphoto/PugExPserjq54Tc-lEdbJg/o.jpg,False,"{'address1': '1605 W Commonwealth Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1605 W Commonwealth Ave', 'Fullerton, CA 92833']}",Kimmie's Coffee Cup,17144491580.0,$$,3.5,537,[],https://www.yelp.com/biz/kimmies-coffee-cup-fullerton-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.95107,33.87041
49,coffee-code-espresso-bar-fullerton-2,['coffee'],"{'latitude': 33.8932585159936, 'longitude': -117.945298753943}",(714) 992-2275,546.1790563987115,j6r2HwWPTPtIRb-M1nekAA,https://s3-media3.fl.yelpcdn.com/bphoto/CfMTNn1qWs8syWo1EkFA_A/o.jpg,False,"{'address1': '1030 Rosecrans Ave', 'address2': None, 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1030 Rosecrans Ave', 'Fullerton, CA 92833']}",Coffee Code Espresso Bar,17149922275.0,$,4.5,392,[],https://www.yelp.com/biz/coffee-code-espresso-bar-fullerton-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.945298753943,33.8932585159936
50,nicks-bagels-and-espresso-fullerton,"['bagels', 'breakfast_brunch', 'coffee']","{'latitude': 33.8728657150389, 'longitude': -117.94271350318}",(714) 871-1919,1837.0850918022327,CYA4w5xNm6BaZ4XNnxDq7A,https://s3-media2.fl.yelpcdn.com/bphoto/J3das1RL43g-rK8ekAwGBw/o.jpg,False,"{'address1': '309 N Euclid St', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['309 N Euclid St', 'Fullerton, CA 92832']}",Nick's Bagels and Espresso,17148711919.0,$,4.0,200,['pickup'],https://www.yelp.com/biz/nicks-bagels-and-espresso-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.94271350318,33.8728657150389
51,made-coffee-fullerton,['coffee'],"{'latitude': 33.8714770066076, 'longitude': -117.924820706248}",(714) 519-3844,2110.6909170084696,sX6Y20tnetaIV5kZJD_Qkg,https://s3-media1.fl.yelpcdn.com/bphoto/bMbBnpD1o4WuBUMFxVDFMg/o.jpg,False,"{'address1': '107 W Amerige Ave', 'address2': None, 'address3': None, 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['107 W Amerige Ave', 'Fullerton, CA 92832']}",MADE Coffee,17145193844.0,$,4.5,96,[],https://www.yelp.com/biz/made-coffee-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.924820706248,33.8714770066076
52,dripp-fullerton,"['coffee', 'icecream', 'sandwiches']","{'latitude': 33.8743549, 'longitude': -117.92395}",(714) 441-1003,1861.9239425760595,xvPTTIrw7MRStGuA6DrQxA,https://s3-media4.fl.yelpcdn.com/bphoto/36bqDlpqrV-s742nTEzc0w/o.jpg,False,"{'address1': '500 N Harbor Blvd', 'address2': 'Ste B', 'address3': 'Fox Fullerton Theater', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['500 N Harbor Blvd', 'Ste B', 'Fox Fullerton Theater', 'Fullerton, CA 92832']}",Dripp,17144411003.0,$,4.0,725,[],https://www.yelp.com/biz/dripp-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.92395,33.8743549
53,javatinis-espresso-fullerton,"['coffee', 'coffeeroasteries']","{'latitude': 33.893497762273, 'longitude': -117.930936987626}",(714) 519-3407,595.600388823637,cKcDWUKDrVwSX5t04detqQ,https://s3-media3.fl.yelpcdn.com/bphoto/cCpI-MMXSFsBM_K_NH9epQ/o.jpg,False,"{'address1': '1950 Sunny Crest Dr', 'address2': 'Ste 1000', 'address3': None, 'city': 'Fullerton', 'zip_code': '92835', 'country': 'US', 'state': 'CA', 'display_address': ['1950 Sunny Crest Dr', 'Ste 1000', 'Fullerton, CA 92835']}",Javatinis Espresso,17145193407.0,$,3.5,18,[],https://www.yelp.com/biz/javatinis-espresso-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.930936987626,33.893497762273
54,pilgrims-coffee-house-fullerton,['coffee'],"{'latitude': 33.87208, 'longitude': -117.92553}",(714) 738-7338,2021.8789113307087,OuqJb0BGdmF75nxKmMmQRQ,https://s3-media3.fl.yelpcdn.com/bphoto/VJivqCyqEfkCRx3ZFmoG9Q/o.jpg,False,"{'address1': '124 W Wilshire Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['124 W Wilshire Ave', 'Fullerton, CA 92832']}",Pilgrim's Coffee House,17147387338.0,$$,4.5,56,[],https://www.yelp.com/biz/pilgrims-coffee-house-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.92553,33.87208
55,the-coffee-cup-fullerton,['coffee'],"{'latitude': 33.8716524435403, 'longitude': -117.926490129359}",,1983.894080138446,hnnHZaTZPojYJ_j6PguUvw,https://s3-media1.fl.yelpcdn.com/bphoto/4iJCIsp1fC0bmN-BIJ32MQ/o.jpg,False,"{'address1': '220 Malden Ave', 'address2': None, 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['220 Malden Ave', 'Fullerton, CA 92832']}",The Coffee Cup,,,5.0,19,[],https://www.yelp.com/biz/the-coffee-cup-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.926490129359,33.8716524435403
56,the-night-owl-fullerton,['coffee'],"{'latitude': 33.8715343609692, 'longitude': -117.924096478565}",(714) 525-0305,2132.9334736322944,cATsrMvxwvNYhHdEGZkfRQ,https://s3-media2.fl.yelpcdn.com/bphoto/Nwed8Kf0E6D47omR_H_J8w/o.jpg,False,"{'address1': '200 N Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['200 N Harbor Blvd', 'Fullerton, CA 92832']}",The Night Owl,17145250305.0,$,4.0,782,[],https://www.yelp.com/biz/the-night-owl-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.924096478565,33.8715343609692
57,starbucks-fullerton-25,['coffee'],"{'latitude': 33.883822, 'longitude': -117.924831}",(714) 278-1830,1020.3355759178893,Gp5ZsSUI0wRFMt4_i3G43Q,https://s3-media1.fl.yelpcdn.com/bphoto/4es6RZfqMsCtyg-eRJZ4RQ/o.jpg,False,"{'address1': '1390 N. Harbor Blvd.', 'address2': '', 'address3': None, 'city': 'Fullerton', 'zip_code': '92835', 'country': 'US', 'state': 'CA', 'display_address': ['1390 N. Harbor Blvd.', 'Fullerton, CA 92835']}",Starbucks,17142781830.0,,3.5,28,[],https://www.yelp.com/biz/starbucks-fullerton-25?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.924831,33.883822
58,library-cafe-fullerton-2,['coffee'],"{'latitude': 33.87064, 'longitude': -117.93005}",(657) 345-5145,2040.9020781266213,CwshYIOiThfQmrsaaYAvRA,https://s3-media3.fl.yelpcdn.com/bphoto/Eyq875Rlkqn9fuoASLhxrQ/o.jpg,False,"{'address1': '353 W Commonwealth Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['353 W Commonwealth Ave', 'Ste 100', 'Fullerton, CA 92832']}",Library Cafe,16573455145.0,,4.5,2,[],https://www.yelp.com/biz/library-cafe-fullerton-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.93005,33.87064
59,mcclains-coffeehouse-fullerton,['coffee'],"{'latitude': 33.878183, 'longitude': -117.92463}",(714) 525-5282,1471.1548071343304,wgigyznTAsFfZFmHTgYfAw,https://s3-media4.fl.yelpcdn.com/bphoto/79MgaI_ednVznba_Opb3Lg/o.jpg,False,"{'address1': '817 N Harbor Blvd', 'address2': None, 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['817 N Harbor Blvd', 'Fullerton, CA 92832']}",McClain's Coffeehouse,17145255282.0,$,2.5,584,[],https://www.yelp.com/biz/mcclains-coffeehouse-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.92463,33.878183
60,green-bliss-fullerton,"['coffee', 'breakfast_brunch', 'gluten_free']","{'latitude': 33.8725473620843, 'longitude': -117.924743620005}",(714) 773-0018,2005.5380123316136,copAg1p3-ou2m3PjoeCGlw,https://s3-media1.fl.yelpcdn.com/bphoto/ASvNGooom4TEfYhhH9lR3g/o.jpg,False,"{'address1': '305 N Harbor Blvd', 'address2': 'Ste 103', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['305 N Harbor Blvd', 'Ste 103', 'Fullerton, CA 92832']}",Green Bliss,17147730018.0,$$,4.0,748,[],https://www.yelp.com/biz/green-bliss-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.924743620005,33.8725473620843
61,tranquil-tea-lounge-fullerton,"['tea', 'coffee', 'sandwiches']","{'latitude': 33.872337, 'longitude': -117.924717}",(714) 869-3577,2027.7245128217835,3F-rt3QdN-896J-LK5Y2CQ,https://s3-media1.fl.yelpcdn.com/bphoto/D8e8uzDnVvxsrivw7lW8AQ/o.jpg,False,"{'address1': '106 W Wilshire Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['106 W Wilshire Ave', 'Fullerton, CA 92832']}",Tranquil Tea Lounge,17148693577.0,$$,4.5,1494,[],https://www.yelp.com/biz/tranquil-tea-lounge-fullerton?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.924717,33.872337
62,starbucks-fullerton-9,['coffee'],"{'latitude': 33.873698, 'longitude': -117.924185}",(714) 879-6995,1914.9479863094282,aq9LDuI5ZfCDxtJQMTX3Yg,https://s3-media1.fl.yelpcdn.com/bphoto/a_tJULiUvbIjTnEC-Vk5RA/o.jpg,False,"{'address1': '444 Harbor Blvd.', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['444 Harbor Blvd.', 'Fullerton, CA 92832']}",Starbucks,17148796995.0,$,3.0,108,[],https://www.yelp.com/biz/starbucks-fullerton-9?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.924185,33.873698
63,starbucks-fullerton-29,['coffee'],"{'latitude': 33.881469, 'longitude': -117.925211}",,1158.4545890673578,QrI2Eurcz7Jn196RYPZKVw,https://s3-media3.fl.yelpcdn.com/bphoto/guAVz9roij7MgDkfKYkRVA/o.jpg,False,"{'address1': '1121 N Harbor Blvd', 'address2': None, 'address3': 'Ralphs - Fullerton #72', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['1121 N Harbor Blvd', 'Ralphs - Fullerton #72', 'Fullerton, CA 92832']}",Starbucks,,,1.0,1,[],https://www.yelp.com/biz/starbucks-fullerton-29?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.925211,33.881469
64,mcdonalds-fullerton-3,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.8742102862203, 'longitude': -117.923224042179}",(714) 879-3338,1910.181880514164,yP6DyDInFg8q6_plfxVKSg,https://s3-media4.fl.yelpcdn.com/bphoto/i2WsIfEwKLfuryB87F4FcA/o.jpg,False,"{'address1': '119 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['119 E Chapman Ave', 'Fullerton, CA 92832']}",McDonald's,17148793338.0,$,1.5,113,[],https://www.yelp.com/biz/mcdonalds-fullerton-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.923224042179,33.8742102862203
66,starbucks-santa-ana-8,['coffee'],"{'latitude': 33.715912, 'longitude': -117.8849}",(714) 957-2749,734.1882568623231,JLIXI_wGLocBkc_Xt60rpA,https://s3-media3.fl.yelpcdn.com/bphoto/ahXaZG5KrgIRDRaIHFHSZw/o.jpg,False,"{'address1': '2303 S. Bristol Street', 'address2': '', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92704', 'country': 'US', 'state': 'CA', 'display_address': ['2303 S. Bristol Street', 'Santa Ana, CA 92704']}",Starbucks,17149572749.0,$,2.5,241,[],https://www.yelp.com/biz/starbucks-santa-ana-8?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8849,33.715912
